PID,Date,N,P,K,MaxT,MinT,WindSpeed,Humidity ,Precipitation,rainfall,Season,Crop,Production,Production Units,Yield
123071,05-06-2014 00:00,110,31,30,37.3,28.6,2.8,47.9,0,138,Kharif,Sunflower,1,Tonnes,0.5
123072,06-06-2014 00:00,114,23,31,38.3,30,3.9,45.7,0,169,Rabi       ,Bajra,3,Tonnes,0.5
123073,07-06-2014 00:00,112,34,33,39.8,30.2,4.5,43.4,0,177,Rabi       ,Dry chillies,9,Tonnes,0.642857143
123074,08-06-2014 00:00,116,20,34,40.6,30.8,4.5,46.2,0,135,Rabi       ,Gram,2,Tonnes,0.666666667
123075,09-06-2014 00:00,106,25,31,33.9,28.3,5.7,53.5,11.4,155,Rabi       ,Groundnut,22,Tonnes,0.55
123076,10-06-2014 00:00,101,37,31,40.4,29,4.9,48.2,0,145,Rabi       ,Horse-gram,2451,Tonnes,0.267956707
123077,11-06-2014 00:00,108,36,34,41.3,30,5.4,46.6,0,139,Rabi       ,Jowar,2736,Tonnes,0.420018422
123078,12-06-2014 00:00,120,24,31,42.4,31.6,5.3,46.2,0,189,Rabi       ,Ragi,2020,Tonnes,0.30995857
123079,13-06-2014 00:00,112,37,34,41.6,30.5,5.2,48.2,0,120,Rabi       ,Rice,265,Tonnes,0.595505618
123080,14-06-2014 00:00,108,37,31,37.2,30.2,4.8,52.9,7.3,126,Rabi       ,Sesamum,185,Tonnes,0.420454545
123081,15-06-2014 00:00,114,19,34,40.1,28.9,4.7,55.4,0,125,Rabi       ,Sunflower,174,Tonnes,0.559485531
123082,16-06-2014 00:00,112,34,33,40.5,30.4,4.9,51.3,0,141,Rabi       ,Urad,1776,Tonnes,0.594974874
123083,17-06-2014 00:00,107,16,33,40.6,29.4,5.5,48.7,7.2,162,Rabi       ,Wheat,810,Tonnes,0.342929721
123084,18-06-2014 00:00,103,37,34,37.4,29.7,5.4,61.5,3.6,150,Whole Year ,Sugarcane,1026,Tonnes,0.587965616
123085,19-06-2014 00:00,115,24,33,38.4,29.2,5.4,54.7,3.6,153,Whole Year ,Tobacco,1226,Tonnes,0.594856866
123086,20-06-2014 00:00,101,30,34,36,29.1,5.6,56,3.6,168,Kharif,Bajra,933,Tonnes,0.523275379
123087,21-06-2014 00:00,119,23,31,38.5,30,5.5,58.6,0,164,Kharif,Castor seed,999,Tonnes,0.531100478
123088,22-06-2014 00:00,118,28,34,38.2,30.3,5.4,53.9,0,163,Kharif,Cotton(lint),227,Tonnes,0.595800525
123089,23-06-2014 00:00,108,25,31,39.9,30,5.3,49.5,0,188,Kharif,Groundnut,156,Tonnes,0.420485175
123090,24-06-2014 00:00,112,33,29,40.4,30.4,5.4,45,8,169,Kharif,Horse-gram,136,Tonnes,0.559670782
123091,25-06-2014 00:00,111,25,33,40.1,30.6,5.2,49.7,5.4,152,Kharif,Jowar,957,Tonnes,0.614249037
123092,26-06-2014 00:00,116,36,31,34.2,28.1,4.8,51.7,11.8,163,Kharif,Maize,1101,Tonnes,0.707129094
123093,27-06-2014 00:00,110,17,30,31.7,26.7,3.2,61.9,0,179,Kharif,Masoor,677,Tonnes,0.543338684
123094,28-06-2014 00:00,120,33,30,31.5,26,3.2,64.8,0,189,Kharif,Moong(Green Gram),204,Tonnes,0.594752187
123095,29-06-2014 00:00,108,37,30,37.1,27.6,3.4,69.8,0,176,Kharif,Ragi,143,Tonnes,0.419354839
123096,30-06-2014 00:00,103,25,30,36.8,28.4,4,55.6,14.3,173,Kharif,Rice,206,Tonnes,0.558265583
123097,01-07-2014 00:00,115,28,34,39.6,29.9,4,52.1,0,129,Kharif,Sesamum,15,Tonnes,0.625
123098,02-07-2014 00:00,112,26,31,38.8,29.4,4.4,46.3,0,139,Kharif,Sunflower,14,Tonnes,0.7
123099,03-07-2014 00:00,119,16,30,39.4,30,5.2,48.9,11.9,121,Kharif,Urad,376,Tonnes,0.595879556
123100,04-07-2014 00:00,120,40,33,39.4,29.6,4,53.6,4.8,183,Rabi       ,Bajra,296,Tonnes,0.419263456
123101,05-07-2014 00:00,102,28,31,39.2,27.5,3.7,71.3,4.8,163,Rabi       ,Gram,204,Tonnes,0.557377049
123102,06-07-2014 00:00,103,33,30,34.9,26.3,3.5,70.4,7,157,Rabi       ,Groundnut,38,Tonnes,0.703703704
123103,07-07-2014 00:00,106,39,33,36.8,26.1,4.2,65.1,7,150,Rabi       ,Horse-gram,236517,Bales,1.329411897
123104,08-07-2014 00:00,114,16,31,35.2,26.7,4.4,68.6,7,149,Rabi       ,Jowar,269130,Bales,1.68823511
123105,09-07-2014 00:00,109,24,32,35.4,26.8,4.5,72.8,6.7,151,Rabi       ,Maize,360695,Bales,2.017648375
123106,10-07-2014 00:00,116,18,32,33.1,28.1,4.9,66.7,31.4,190,Rabi       ,Masoor,7041,Bales,0.788201052
123107,11-07-2014 00:00,111,20,30,29.8,25.9,5.6,70.2,15.8,139,Rabi       ,Moong(Green Gram),3450,Bales,1.047040971
123108,12-07-2014 00:00,113,27,33,28.4,24.9,6.3,56.6,13,125,Rabi       ,Ragi,1940,Bales,1.288180611
123109,13-07-2014 00:00,99,32,29,31.4,25.4,5.5,63.8,5.3,172,Rabi       ,Rapeseed &Mustard,4,Bales,1
123110,14-07-2014 00:00,112,33,33,29.9,26.5,5.3,64.7,21,168,Rabi       ,Rice,45616,Bales,2.847085258
123111,15-07-2014 00:00,109,31,29,30.7,26.5,5.5,70.9,5.3,156,Rabi       ,Sesamum,10167,Bales,0.729392352
123112,16-07-2014 00:00,115,23,29,33.4,26.3,5.4,69.8,0,149,Rabi       ,Urad,19397,Bales,2.147110914
123113,17-07-2014 00:00,119,28,32,34.3,27.5,5.4,66.5,0,158,Rabi       ,Wheat,593242,Bales,3.335293589
123114,18-07-2014 00:00,104,17,29,32.2,27.6,5,62.8,22.8,158,Whole Year ,Dry chillies,462533,Bales,3.023526259
123115,19-07-2014 00:00,106,39,31,30.9,27.6,5.6,66.1,13.7,146,Whole Year ,Onion,468603,Bales,3.535292343
123116,20-07-2014 00:00,100,40,30,31.3,27.3,5.3,62.7,9.1,181,Whole Year ,Sugarcane,15815,Bales,0.570588448
123117,21-07-2014 00:00,110,34,31,31.6,27,5.4,63.9,21.8,156,Kharif,Arhar/Tur,11834,Bales,0.811771162
123118,22-07-2014 00:00,120,16,34,33.2,27,6.1,71,8.9,153,Kharif,Bajra,5651,Bales,0.711712846
123119,23-07-2014 00:00,117,26,32,35,26.2,6.1,59,8.9,151,Kharif,Castor seed,124843,Bales,1.247058236
123120,24-07-2014 00:00,111,23,34,34.7,26.4,5,61.6,0,183,Kharif,Cotton(lint),269559,Bales,2.294119149
123121,25-07-2014 00:00,102,35,33,36.5,26.8,4.3,63.4,0,120,Kharif,Dry chillies,223276,Bales,1.905882152
123122,26-07-2014 00:00,113,27,32,31.8,26.7,4.3,64.7,0,179,Kharif,Groundnut,242415,Bales,2.299996205
123123,27-07-2014 00:00,103,23,33,27.6,25.3,4.5,71.5,14.3,152,Kharif,Horse-gram,220150,Bales,2.005885998
123124,28-07-2014 00:00,116,39,31,27.6,24.5,5.7,71,17.5,188,Kharif,Jowar,249346,Bales,2.26470241
123125,29-07-2014 00:00,113,17,32,28.7,24.9,5.5,68.4,5.8,174,Kharif,Korra,137544,Bales,2.870583325
123126,30-07-2014 00:00,113,23,29,31.3,26.3,5.2,67.3,0,149,Kharif,Maize,88415,Bales,1.929405346
123127,31-07-2014 00:00,107,19,30,33.4,26.1,4.8,66.2,0,161,Kharif,Mesta,85282,Bales,2.699993668
123128,01-08-2014 00:00,101,24,30,35.2,27.7,4.4,66.2,0,188,Kharif,Moong(Green Gram),64488,Bales,0.864705409
123129,02-08-2014 00:00,103,40,31,34,28,5.1,62.6,0,173,Kharif,Onion,22615,Bales,0.929396293
123130,03-08-2014 00:00,101,22,32,34,28.3,5.2,66.4,5.1,150,Kharif,Other Kharif pulses,22896,Bales,1.329385125
123131,04-08-2014 00:00,117,39,32,33.7,27.7,5.8,63.1,7.6,186,Kharif,other misc. pulses,71476,Bales,1.405873213
123132,05-08-2014 00:00,100,28,29,33.3,26.6,5.8,70.3,8.9,158,Kharif,Ragi,67248,Bales,1.411764706
123133,06-08-2014 00:00,99,36,31,35.6,27.3,5,66,0,163,Kharif,Rice,58417,Bales,1.247054052
123134,07-08-2014 00:00,120,19,33,35.7,27.6,4.5,68.4,0,130,Kharif,Samai,33363,Bales,2.429403626
123135,08-08-2014 00:00,101,20,33,36.2,27.2,4.3,63.9,0,183,Kharif,Sesamum,41208,Bales,2.576466175
123136,09-08-2014 00:00,115,25,30,35.6,27.6,3.9,66.7,9.8,123,Kharif,Small millets,51401,Bales,2.670598015
123137,10-08-2014 00:00,111,26,34,35.8,28,4.1,68.3,0,152,Kharif,Sunflower,131108,Bales,1.258826127
123138,11-08-2014 00:00,104,33,34,35.7,27.7,3.8,65.8,13.8,144,Kharif,Urad,130915,Bales,1.529416575
123139,12-08-2014 00:00,102,26,30,35.5,26.8,4.2,66.6,22.3,156,Rabi       ,Arhar/Tur,162809,Bales,2.035290588
123140,13-08-2014 00:00,101,18,31,35.9,27.4,4.2,64.7,0,171,Rabi       ,Bajra,8830,Bales,0.676472841
123141,14-08-2014 00:00,120,27,29,36.2,28.3,4.2,65.8,0,135,Rabi       ,Dry chillies,8514,Bales,0.641162738
123142,15-08-2014 00:00,114,36,29,35,26.6,4.3,65.5,0,139,Rabi       ,Gram,6066,Bales,0.764750378
123143,16-08-2014 00:00,116,38,32,30.8,26.2,4,66.7,23.8,164,Rabi       ,Groundnut,57660,Bales,1.352949458
123144,17-08-2014 00:00,106,40,33,34.2,26.2,3.2,70.4,11.9,180,Rabi       ,Horse-gram,32717,Bales,1.558843148
123145,18-08-2014 00:00,105,27,33,34.4,25.9,2.3,71,0,127,Rabi       ,Jowar,40786,Bales,2.023516571
123146,19-08-2014 00:00,120,30,32,34.5,27.8,2.6,65.5,0,120,Rabi       ,Korra,35035,Bales,1.676476218
123147,20-08-2014 00:00,116,22,34,35,26.9,2.2,76,0,120,Rabi       ,Maize,34958,Bales,1.899994565
123148,21-08-2014 00:00,111,18,34,34.5,27.4,2.2,65.7,7.2,160,Rabi       ,Moong(Green Gram),22099,Bales,1.352944778
123149,22-08-2014 00:00,103,16,30,33.5,27,2.9,69.4,7.6,138,Rabi       ,Onion,18218,Bales,2.847007345
123150,23-08-2014 00:00,114,39,29,33.7,27.3,2.6,70.8,0,130,Rabi       ,Ragi,10731,Bales,2.423441734
123151,24-08-2014 00:00,102,24,31,34.5,27.4,2.5,74.9,7.4,172,Rabi       ,Rice,11568,Bales,3.076595745
123152,25-08-2014 00:00,110,28,34,35.2,26.6,2.9,68.8,14.8,132,Rabi       ,Safflower,7189,Bales,2.847128713
123153,26-08-2014 00:00,104,32,34,32.5,24.7,3,74.4,14.8,178,Rabi       ,Samai,6461,Bales,2.42348087
123154,27-08-2014 00:00,114,27,29,30,25.2,3.5,77.8,17.7,160,Rabi       ,Sesamum,5418,Bales,3.076660988
123155,28-08-2014 00:00,110,18,32,27.9,25,3.5,77.9,38.4,125,Rabi       ,Small millets,8598,Bales,2.847019868
123156,29-08-2014 00:00,100,17,30,28.9,25.2,3.6,73.7,23.7,169,Rabi       ,Urad,4445,Bales,2.423664122
123157,30-08-2014 00:00,113,37,33,31.6,26,3.9,69.6,20.7,127,Rabi       ,Wheat,2606,Bales,3.07674144
123158,31-08-2014 00:00,112,22,34,30.9,26.2,4.6,75.8,35.5,148,Whole Year ,Banana,38650,Bales,1.682336554
123159,01-09-2014 00:00,106,27,29,30.7,26.4,5.2,72.1,7.8,129,Whole Year ,Cashewnut,13874,Bales,0.78233901
123160,02-09-2014 00:00,104,21,33,33.2,26.8,4.2,70.7,2,144,Whole Year ,Coconut ,11452,Bales,1.035255831
123161,03-09-2014 00:00,103,39,34,34.4,27.2,3.6,75.1,2.3,156,Whole Year ,Coriander,288049,Bales,1.882353326
123162,04-09-2014 00:00,103,32,33,33.2,27.3,3.4,80.5,3.6,167,Whole Year ,Sugarcane,371922,Bales,2.458825863
123163,05-09-2014 00:00,100,22,34,31.8,26.3,4.4,71.8,6.8,121,Whole Year ,Sweet potato,358792,Bales,2.335292471
123164,06-09-2014 00:00,104,21,33,28.5,25.2,4.5,79.2,23.1,141,Whole Year ,Tobacco,24852,Bales,2.847061519
123165,07-09-2014 00:00,104,21,33,31.2,25.2,5.3,81.1,0,185,Whole Year ,Turmeric,27134,Bales,2.423544123
123166,08-09-2014 00:00,100,28,29,33.8,26.3,4.6,71.3,0,178,Kharif,Arhar/Tur,13444,Bales,3.076430206
123167,09-09-2014 00:00,101,37,30,33.8,25.9,4.1,70.7,0,141,Kharif,Bajra,5377,Tonnes,0.811990335
123168,10-09-2014 00:00,103,21,30,33.9,27,4.1,70,0,175,Kharif,Castor seed,1679,Tonnes,2.992869875
123169,11-09-2014 00:00,111,36,30,33.5,26.5,3.3,73.8,6.3,151,Kharif,Cotton(lint),6919,Tonnes,1.10704
123170,12-09-2014 00:00,99,32,30,33.4,25.7,3.3,75.1,0,136,Kharif,Dry chillies,1728,Tonnes,3.005217391
123171,13-09-2014 00:00,102,35,33,33.5,26.4,3.4,76.5,0,159,Kharif,Gram,4791,Tonnes,0.837002096
123172,14-09-2014 00:00,102,29,29,34.5,26.3,3.2,73.1,6.3,156,Kharif,Groundnut,3862,Tonnes,3.264581572
123173,15-09-2014 00:00,111,30,31,33.3,25.4,3.6,74.7,18.9,175,Kharif,Horse-gram,11288,Tonnes,3.318048207
123174,16-09-2014 00:00,101,39,30,30.8,25.2,3.7,77.5,12.5,164,Kharif,Jowar,754,Tonnes,4.864516129
123175,17-09-2014 00:00,107,28,33,31.2,25.7,3.9,70.7,9.9,125,Kharif,Korra,6175,Tonnes,2.835169881
123176,18-09-2014 00:00,105,39,31,31.9,26.2,3.6,76,14.9,181,Kharif,Maize,214,Tonnes,3.689655172
123177,19-09-2014 00:00,112,36,34,30.1,25.5,3.6,69.5,34,131,Kharif,Moong(Green Gram),5658,Tonnes,3.225769669
123178,20-09-2014 00:00,120,39,30,29.6,25.9,4,74.8,17.4,152,Kharif,Onion,37,Tonnes,3.7
123179,21-09-2014 00:00,113,24,33,34,26.3,3.3,72.4,0,166,Kharif,Other Kharif pulses,1171,Tonnes,2.180633147
123180,22-09-2014 00:00,101,29,34,34.9,26.9,2.7,74.3,0,164,Kharif,Ragi,11110,Tonnes,4.86214442
123181,23-09-2014 00:00,114,17,30,33.8,27,2.4,70.9,23.1,189,Kharif,Rice,858,Tonnes,1.869281046
123182,24-09-2014 00:00,102,28,30,33,26.3,2.1,78.2,5.8,126,Kharif,Samai,7967,Tonnes,3.690134321
123183,25-09-2014 00:00,105,20,30,34.2,26.6,2.2,77.8,0,162,Kharif,Sesamum,1104,Tonnes,2.673123487
123184,26-09-2014 00:00,115,31,31,33.7,26.5,2.5,73.4,4.3,176,Kharif,Small millets,8975,Tonnes,3.731808732
123185,27-09-2014 00:00,106,35,32,33.9,26.9,2.5,70.7,2.1,165,Kharif,Sunflower,2479,Tonnes,4.138564274
123186,28-09-2014 00:00,120,21,30,33.8,26.2,2.5,68.3,5,151,Kharif,Urad,1582,Tonnes,2.580750408
123187,29-09-2014 00:00,113,19,30,34,26.5,2,70.2,0,171,Rabi       ,Arhar/Tur,3296,Tonnes,4.193384224
123188,30-09-2014 00:00,106,16,31,34.5,26.5,2.3,69.7,0,145,Rabi       ,Bajra,1024,Tonnes,2.178723404
123189,01-10-2014 00:00,103,22,32,34.8,26.3,2.1,66.3,0,149,Rabi       ,Dry chillies,4401,Tonnes,4.5
123190,02-10-2014 00:00,115,40,32,34.5,25.5,2.4,62.8,13.4,180,Rabi       ,Gram,1927,Tonnes,2.987596899
123191,03-10-2014 00:00,102,28,29,34.1,26.2,1.5,66.1,0,121,Rabi       ,Groundnut,272727,Tonnes,4.910991465
123192,04-10-2014 00:00,116,25,32,34.9,26.1,1.9,64.4,10,164,Rabi       ,Horse-gram,699,Tonnes,2.579335793
123193,05-10-2014 00:00,118,29,30,34.7,25.5,2.1,63.9,6.7,144,Rabi       ,Jowar,193539,Tonnes,4.70600107
123194,06-10-2014 00:00,112,33,32,33.6,26.1,2.3,66.8,0,125,Rabi       ,Korra,712,Tonnes,2.177370031
123195,07-10-2014 00:00,107,19,34,33.8,26.2,1.9,71,0,141,Rabi       ,Maize,285819,Tonnes,4.855005011
123196,08-10-2014 00:00,112,34,32,33.6,25.8,1.8,72.6,0,148,Rabi       ,Moong(Green Gram),3121,Tonnes,2.986602871
123197,09-10-2014 00:00,107,18,30,33.5,26.1,1.5,74.3,19.3,141,Rabi       ,Onion,8001,Tonnes,2.180108992
123198,10-10-2014 00:00,103,28,30,34.3,26.4,2.4,68.3,0,145,Rabi       ,Other  Rabi pulses,958,Tonnes,4.862944162
123199,11-10-2014 00:00,107,19,29,33.1,26.6,3.3,69.4,31.2,142,Rabi       ,Ragi,4217,Tonnes,1.870066519
123200,12-10-2014 00:00,113,22,33,28.3,25.5,4,52.5,62.4,153,Rabi       ,Rice,863,Tonnes,3.688034188
123201,13-10-2014 00:00,101,24,32,33.8,25.9,4,65,7.7,137,Rabi       ,Samai,6373,Tonnes,2.6721174
123202,14-10-2014 00:00,120,22,29,34.3,26.7,2.6,68.9,0,175,Rabi       ,Sesamum,2056,Tonnes,3.731397459
123203,15-10-2014 00:00,100,26,30,32.5,27.1,2.8,75.9,0,132,Rabi       ,Small millets,13062,Tonnes,1.387950271
123204,16-10-2014 00:00,109,19,34,33.2,26.2,2.5,71.3,0,127,Rabi       ,Urad,2214,Tonnes,2.991891892
123205,17-10-2014 00:00,103,33,29,33.2,26.1,2.4,74.8,0,186,Rabi       ,Wheat,6908,Tonnes,1.490077653
123206,18-10-2014 00:00,103,28,33,32.8,25.3,2.1,80.5,13,172,Whole Year ,Banana,1731,Tonnes,3.005208333
123207,19-10-2014 00:00,108,34,31,32.7,24.4,2,82.3,0,166,Whole Year ,Cashewnut,11530,Tonnes,1.808060216
123208,20-10-2014 00:00,112,18,31,33.1,24.9,2.4,76.5,0,169,Whole Year ,Coconut ,1456,Tonnes,3.264573991
123209,21-10-2014 00:00,116,39,31,32.8,25.3,2.5,69.9,0,155,Whole Year ,Coriander,93494,Tonnes,4.484985129
123210,22-10-2014 00:00,104,37,32,32.8,25.4,2,76,0,159,Whole Year ,Sugarcane,32578,Tonnes,3.325982644
123211,23-10-2014 00:00,109,29,34,32.9,24.8,1.5,75.5,0,188,Whole Year ,Sweet potato,63287,Tonnes,4.27297279
123212,24-10-2014 00:00,115,28,32,32.2,24.7,2,71.6,0,168,Whole Year ,Tobacco,32737,Tonnes,3.665957447
123213,25-10-2014 00:00,116,30,29,31.4,24.4,2.1,82,0,160,Whole Year ,Turmeric,101927,Tonnes,4.580988764
123214,26-10-2014 00:00,119,32,32,28.4,24.1,2.3,87.6,26.9,129,Kharif,Arhar/Tur,24509,Tonnes,4.076001996
123215,27-10-2014 00:00,107,22,34,28,23.5,1.7,80.8,0,164,Kharif,Bajra,39344,Tonnes,4.085990238
123216,28-10-2014 00:00,106,38,31,31,23.2,2.2,70.3,0,166,Kharif,Castor seed,4391,Tonnes,2.579905993
123217,29-10-2014 00:00,113,25,34,31.7,23.3,2.5,62.9,0,152,Kharif,Cotton(lint),17215,Tonnes,3.477075338
123218,30-10-2014 00:00,101,40,34,31.9,22.8,2.2,65.5,0,159,Kharif,Dry chillies,2579,Tonnes,2.178209459
123219,31-10-2014 00:00,101,20,34,32.1,22.7,2,61.4,0,150,Kharif,Gram,28682,Tonnes,4.433075734
123220,01-11-2014 00:00,106,39,32,30.9,23,2.2,68.2,3.2,135,Kharif,Groundnut,2085,Tonnes,2.987106017
123221,02-11-2014 00:00,116,25,33,31.8,22.5,2.5,73.6,0,134,Kharif,Horse-gram,33088,Tonnes,1.951979234
123222,03-11-2014 00:00,120,28,29,32.2,22.7,2.4,65.8,0,128,Kharif,Jowar,2275,Tonnes,4.861111111
123223,04-11-2014 00:00,108,30,33,32.3,22.3,2.4,58.9,0,157,Kharif,Maize,13659,Tonnes,1.621053881
123224,05-11-2014 00:00,113,38,30,32.3,21.2,2.3,57.9,0,170,Kharif,Moong(Green Gram),1528,Tonnes,3.690821256
123225,06-11-2014 00:00,106,18,30,32.4,21.4,2.2,55.3,1.5,168,Kharif,Onion,29196,Tonnes,2.586005314
123226,07-11-2014 00:00,120,32,32,32.9,22,2.6,56.9,0,149,Kharif,Ragi,1720,Tonnes,3.731019523
123227,08-11-2014 00:00,101,25,32,32.2,22.3,2.3,58.3,1.5,142,Kharif,Rice,15184,Tonnes,1.809989272
123228,09-11-2014 00:00,102,25,29,27.9,24.5,2.1,64.8,7.2,153,Kharif,Sesamum,4129,Tonnes,2.992028986
123229,10-11-2014 00:00,99,37,31,31.2,24.9,2.2,70.8,0,154,Kharif,Small millets,18344,Tonnes,2.952043772
123230,11-11-2014 00:00,116,22,30,31.9,24.6,2.3,71.4,0,155,Kharif,Sunflower,4574,Tonnes,3.005256242
123231,12-11-2014 00:00,111,31,33,31.1,24.9,2.4,76.6,2.2,185,Kharif,Urad,20480,Tonnes,3.330081301
123232,13-11-2014 00:00,100,35,33,30,24.8,2.7,77.1,2.2,182,Rabi       ,Arhar/Tur,5191,Tonnes,3.264779874
123233,14-11-2014 00:00,105,28,34,31.3,24.7,2.4,74.1,0,127,Rabi       ,Bajra,4478,Tonnes,1.144098109
123234,15-11-2014 00:00,120,29,33,32.1,24.2,1.9,68.8,0,134,Rabi       ,Dry chillies,5203,Tonnes,2.991949396
123235,16-11-2014 00:00,109,30,29,32,23.2,2.1,68.3,0,134,Rabi       ,Gram,5154,Tonnes,1.193055556
123236,17-11-2014 00:00,107,36,31,32.2,23.5,2.1,71.7,0,127,Rabi       ,Groundnut,4757,Tonnes,3.005053696
123237,18-11-2014 00:00,109,32,34,31.7,24,2.4,66.8,0,122,Rabi       ,Horse-gram,2180,Tonnes,0.606060606
123238,19-11-2014 00:00,114,29,29,31.8,24.9,1.9,62.7,0,156,Rabi       ,Jowar,4202,Tonnes,3.264957265
123239,20-11-2014 00:00,118,18,32,31.8,22.7,2.1,69.8,0,141,Rabi       ,Maize,12430,Tonnes,1.613028809
123240,21-11-2014 00:00,110,19,34,31.3,21.6,1.6,70,0,185,Rabi       ,Moong(Green Gram),6858,Tonnes,2.992146597
123241,22-11-2014 00:00,105,24,30,31.4,21.4,1.8,65.6,0,189,Rabi       ,Onion,9664,Tonnes,1.98195242
123242,23-11-2014 00:00,120,23,32,30.7,21.9,2.1,65.7,0,184,Rabi       ,Ragi,4441,Tonnes,3.00473613
123243,24-11-2014 00:00,110,19,29,30.9,21.7,2.4,67.5,0,125,Rabi       ,Rice,11884,Tonnes,2.395002015
123244,25-11-2014 00:00,108,24,30,30.8,20.5,2.2,73.1,0,174,Rabi       ,Safflower,3010,Tonnes,3.264642082
123245,26-11-2014 00:00,107,17,30,30.9,19.6,2.3,60.8,0,134,Rabi       ,Sesamum,3706,Tonnes,2.568260568
123246,27-11-2014 00:00,119,36,34,31.1,19.4,2.1,69.5,0,160,Rabi       ,Small millets,6956,Tonnes,2.991827957
123247,28-11-2014 00:00,113,33,34,31.2,19.9,1.5,67.3,1.8,170,Rabi       ,Urad,2887,Tonnes,2.683085502
123248,29-11-2014 00:00,119,27,33,31.3,19.8,1.7,73.1,0,167,Rabi       ,Wheat,4565,Tonnes,3.005266623
123249,30-11-2014 00:00,108,37,33,31.7,19.1,2.4,77.3,0,141,Whole Year ,Banana,3063,Tonnes,2.976676385
123250,01-12-2014 00:00,112,26,33,32,19.2,2.3,58,0,121,Whole Year ,Beans & Mutter(Vegetable),5345,Tonnes,3.26511912
123251,02-12-2014 00:00,104,36,31,31.7,18.9,1.8,70.1,0,122,Whole Year ,Bhindi,24742,Tonnes,1.527001173
123252,03-12-2014 00:00,100,23,29,33.9,20.3,1.9,68.3,0,147,Whole Year ,Bottle Gourd,10339,Tonnes,3.031964809
123253,04-12-2014 00:00,99,34,31,33.2,20.2,2.2,57.2,0,151,Whole Year ,Brinjal,17349,Tonnes,2.082963141
123254,05-12-2014 00:00,119,31,29,30.9,19.2,2.1,60.4,0,172,Whole Year ,Cashewnut,6843,Tonnes,3.430075188
123255,06-12-2014 00:00,102,28,33,30.6,19.8,2.2,66.2,0,130,Whole Year ,Citrus Fruit,40643,Tonnes,2.991975854
123256,07-12-2014 00:00,119,22,30,30.9,19.7,1.6,73.5,0,155,Whole Year ,Coconut ,23177,Tonnes,4.113043478
123257,08-12-2014 00:00,117,17,30,30.7,19.8,1.9,73,0,133,Whole Year ,Coriander,3857,Tonnes,2.567909454
123258,09-12-2014 00:00,102,39,32,30.6,21.8,1.8,70.6,0,163,Whole Year ,Cucumber,1771,Tonnes,2.991554054
123259,10-12-2014 00:00,105,30,33,29.3,22.3,2.1,73.5,0,187,Whole Year ,Mango,4025,Tonnes,2.683333333
123260,11-12-2014 00:00,108,40,30,33.2,23.9,2.1,74.2,0,165,Whole Year ,Orange,2275,Tonnes,3.005284016
123261,12-12-2014 00:00,109,19,32,30.6,24.2,2.6,71.2,0,155,Whole Year ,Other Fresh Fruits,4007,Tonnes,2.976968796
123262,13-12-2014 00:00,106,39,30,29.4,23.5,2.3,70.4,0,160,Whole Year ,Other Vegetables,2070,Tonnes,3.264984227
123263,14-12-2014 00:00,99,16,29,30.1,23.3,2.2,80.2,0,144,Whole Year ,Papaya,339,Tonnes,4.134146341
123264,15-12-2014 00:00,116,34,34,31.2,22.6,2.1,79.1,0,124,Whole Year ,Pome Fruit,5184,Tonnes,1.887836854
123265,16-12-2014 00:00,111,34,32,32.1,23.1,2.8,73.3,0,185,Whole Year ,Sugarcane,1182,Tonnes,4.191489362
123266,17-12-2014 00:00,106,40,34,29.4,22.4,3,68.1,0,122,Whole Year ,Sweet potato,4448,Tonnes,2.505915493
123267,18-12-2014 00:00,117,31,31,28.4,20.3,3,65,0,180,Whole Year ,Tobacco,374,Tonnes,4.506024096
123268,19-12-2014 00:00,105,39,29,28.6,19.7,2.7,63.3,0,142,Whole Year ,Tomato,8755,Tonnes,3.192924872
123269,20-12-2014 00:00,109,19,31,28.4,16.8,2.4,66.9,0,145,Whole Year ,Turmeric,294,Tonnes,4.14084507
123270,21-12-2014 00:00,101,27,32,28.6,17.1,1.9,60.7,0,164,Kharif,Arhar/Tur,11453,Tonnes,4.105017921
123271,22-12-2014 00:00,116,31,34,28.6,17.1,2.2,60.6,0,143,Kharif,Bajra,314,Tonnes,4.186666667
123272,23-12-2014 00:00,112,30,31,29.3,18.6,2,71.5,0,141,Kharif,Castor seed,8268,Tonnes,2.883850715
123273,24-12-2014 00:00,118,34,31,29.5,18.5,2,71.3,0,147,Kharif,Cotton(lint),288,Tonnes,4.5
123274,25-12-2014 00:00,120,34,32,28.8,18,1.9,60.4,0,126,Kharif,Dry chillies,11515,Tonnes,3.517104459
123275,26-12-2014 00:00,102,30,29,29,18,2.9,59.2,0,183,Kharif,Groundnut,4391,Tonnes,4.138548539
123276,27-12-2014 00:00,100,35,30,29,18.1,2.4,65.2,0,136,Kharif,Horse-gram,6065,Tonnes,2.604121941
123277,28-12-2014 00:00,117,40,33,28.2,19.2,2.4,72.3,0,129,Kharif,Jowar,3262,Tonnes,4.192802057
123278,29-12-2014 00:00,110,33,32,26,19.5,2.7,73.8,0,184,Kharif,Korra,4161,Tonnes,1.989005736
123279,30-12-2014 00:00,104,25,32,26.3,20.4,2.2,61.9,0,121,Kharif,Maize,3429,Tonnes,4.5
123280,31-12-2014 00:00,105,29,29,29.2,22.4,2.8,70.2,0,174,Kharif,Moong(Green Gram),5336,Tonnes,2.766200104
